"id_pd","nombre_pd","direccion","nombre_institucional","id_provincia","id_departamento","id_localidad","id_municipio","provincia","departamento","localidad","municipio","mail_institucional","latitud","longitud","horarios","link_facebook","estado"
"558","Villa Paranacito","Av. Conscripto Giorgi","Villa Paranacito","AR-E","1438","6118","ERI064","Entre Ríos","Islas del Ibicuy","Villa Paranacito","Villa Paranacito","","-33.7146695","-58.6603648","Lunes 07:00 a 13:00 - 15:00 a 18:00 , Martes 07:00 a 13:00 - 15:00 a 18:00 , Miércoles 07:00 a 13:00 - 15:00 a 18:00 , Jueves 07:00 a 13:00 - 15:00 a 18:00 , Viernes 07:00 a 13:00 - 15:00 a 18:00 ","","Activo"
"560","Saladillo","Zamorano 2960","CURS","AR-B","1303","1961","BUE108","Buenos Aires","Saladillo","Saladillo","Saladillo","","-35.6301982","-59.7664733","","","Activo"
"561","San Miguel","","San Miguel / Buenos Aires (provisorio)","AR-B","1311","","BUE116","Buenos Aires","San Miguel","","San Miguel","","-34.774348","-59.682064","","","Activo"
"562","Pellegrini","Juan José Paso","Estación del Ferrocarril Pellegrini","AR-B","1288","1690","BUE093","Buenos Aires","Pellegrini","Pellegrini","Pellegrini","","-36.2685861","-63.1660588","","","Activo"
"563","Suipacha / Buenos Aires","Combate de San Lorenzo 292","Suipacha / Buenos Aires","AR-B","1315","2107","BUE120","Buenos Aires","Suipacha","Suipacha","Suipacha","","-34.7666667","-59.6833333","","","Activo"
"564","Lobos","Buenos Aires 541","Lobos","AR-B","1268","1346","BUE073","Buenos Aires","Lobos","Lobos","Lobos","","-35.1809867","-59.0995287","","","Activo"
"565","José de San Martín","Ramón Díaz s/n","Gimnasio Municipal","AR-U","1377","5836","CHU025","Chubut","Tehuelches","Jose de San Martin","José de San Martín","josedesanmartin@puntodigital.gob.ar","-44.0486412","-70.4771148","Lunes 09:00 a 12:00 - 14:00 a 17:00 , Martes 09:00 a 12:00 - 14:00 a 17:00 , Miércoles 09:00 a 12:00 - 14:00 a 17:00 , Jueves 09:00 a 12:00 - 14:00 a 17:00 , Viernes 09:00 a 12:00 - 14:00 a 17:00 ","","Activo"
"566","Lincoln / Buenos Aires","","Lincoln / Buenos Aires","AR-B","1266","1293","BUE071","Buenos Aires","Lincoln","Lincoln","Lincoln","","-34.868347","-61.52824","Lunes 09:00 a 13:00 - 16:00 a 20:00 , Martes 09:00 a 13:00 - 16:00 a 20:00 , Miércoles 09:00 a 13:00 - 16:00 a 20:00 , Jueves 09:00 a 13:00 - 16:00 a 20:00 , Viernes 09:00 a 13:00 - 16:00 a 20:00 ","","Activo"
"567","San Martín (MZA)","Balcarce s/n","PD San Martín","AR-M","1528","8298","MZA014","Mendoza","San Martin","Ciudad de San Martin","San Martín","sanmartinmza@puntodigital.gob.ar","-33.0835347","-68.4737046","","","Activo"
"568","Carlos Casares","Cecilia Borja 73","Centro Tecnológico Educativo","AR-B","1215","453","BUE020","Buenos Aires","Carlos Casares","Carlos Casares","Carlos Casares","","-35.6177975","-61.3676078","","","Próximamente"
"571","Luján de Cuyo CDF","Roque Sáenz Peña 1379","Casa del Futuro - Luján de Cuyo","AR-M","1522","8190","MZA008","Mendoza","Lujan de Cuyo","Lujan de Cuyo","Luján de Cuyo","","-33.034362","-68.896181","","","Activo"
"573","San Vicente Bs.As.","9 de Julio 230","Instituto Popular Municipal Alberto Buscaglia","AR-B","1314","2097","BUE119","Buenos Aires","San Vicente","San Vicente","San Vicente","","-35.0198232","-58.4165557","","","Activo"
"574","Sanagasta","Ramón Aballay S/N","Centro Cultural  La vieja estafeta ","AR-F","1513","8025","LRJ017","La Rioja","Sanagasta","Villa Sanagasta","Sanagasta","","-29.2867815","-67.028979","","","Activo"
"575","Las Rosas","Boulevard Kemmis 1000","Las Rosas","AR-S","1692","10947","SFE188","Santa Fe","Belgrano","Las Rosas","Las Rosas","lasrosas@puntodigital.gob.ar","-32.4765096","-61.57331","","","Activo"
"577","La Punta","Avenida Serrana s/n","Polideportivo Municipal García Ferré","AR-D","1598","10811","SLU065","San Luis","La Capital","Ciudad de la Punta","La Punta","","-33.1784556","-66.3214594","","","Activo"
"580","La Quiaca La Ciénaga","Ruta N* 40 Yavi","La Quiaca / Jujuy","AR-Y","1462","","JUJ027","Jujuy","Yavi","","La Quiaca","","-22.107108","-65.615126","","","Activo"
"583","Vicente López","Coronel Francisco Uzal","Vicente López","AR-B","1326","2330","BUE131","Buenos Aires","Vicente Lopez","Vicente Lopez","Vicente López","","-34.5141803","-58.5166651","","","Activo"
"584","Jocoli","Ruta Nacional 40 km. 3339","CIC - Jocoli","AR-M","1521","8166","MZA007","Mendoza","Lavalle","Jocoli","Lavalle","","-32.586091","-68.667815","","","Activo"
"587","Santa Rosa / La Pampa","","Santa Rosa / La Pampa (provisorio)","AR-L","1480","7510","LAP065","La Pampa","Capital","Santa Rosa","Santa Rosa","","-36.619316","-64.301146","","","Activo"
"589","Andalgalá","Calle Jujuy S/N","Centro de Integración Productiva","AR-K","1330","2455","CAT003","Catamarca","Andalgala","Andalgala","Andalgalá","","-27.5840795","-66.323444","","","Activo"
"592","Las Heras MDZ","San Miguel 1400","CIC Borbollon","AR-M","1520","8121","MZA006","Mendoza","Las Heras","Las Heras","Las Heras","","-32.8517505","-68.8435066","","","Activo"
"601","Rivadavia","Av. Rivadavia 90","Rivadavia","AR-B","1299","1859","BUE104","Buenos Aires","Rivadavia","America","Rivadavia","","-35.487305","-62.9790333","","","Activo"
"604","Santa Ana / Misiones (provisorio)","","Santa Ana / Misiones (provisorio)","AR-N","1538","","MIS070","Misiones","Candelaria","","Santa Ana","","","","","","Activo"
"605","Oberá / Misiones (provisorio)","","Oberá / Misiones (provisorio)","AR-N","1539","","MIS054","Misiones","Obera","","Oberá","","","","","","Activo"
"610","Tucumán Vial 3","BENIGNO VALLEJOS 3800","San Miguel de Tucumán / Tucumán (provisorio)","AR-T","1659","13378","TUC086","Tucumán","Capital","San Miguel de Tucuman","San Miguel de Tucumán","","","","","","Próximamente"
"616","Firmat / Santa Fe","Bv. Colón 1001","Firmat / Santa Fe","AR-S","1683","11145","SFE122","Santa Fe","General Lopez","Firmat","Firmat","","-33.4587222","-61.484861111111115","","","Activo"
"619","Maipú","Alsina S/N","Maipú","AR-B","1272","1406","BUE077","Buenos Aires","Maipu","Maipu","Maipú","","-36.8677815","-57.8798471","Lunes 09:00 a 18:00 - 09:00 a 19:30 , Martes 09:00 a 18:00 , Miércoles 09:00 a 20:00 , Jueves 09:00 a 20:00 , Viernes 09:00 a 21:00 ","","Activo"
"620","Ayacucho","Calle Brown esq. Italianos","Ayacucho","AR-B","1201","164","BUE006","Buenos Aires","Ayacucho","Ayacucho","Ayacucho","","-37.1469233","-58.4819058","","","Activo"
"621","Mar Chiquita","Gral Paz 324","Casa Municipal de la Cultura","AR-B","1274","1428","BUE079","Buenos Aires","Mar Chiquita","Coronel Vidal","Mar Chiquita","","-37.4478242","-57.7305391","","","Activo"
"626","Simoca","Belgrano 302","Casa de la Cultura Ángel Leiva","AR-T","1650","13423","TUC097","Tucumán","Simoca","Simoca","Simoca","","-27.2603579","-65.358185","","","Activo"
"635","Purmamarca","Florida S/N","Edificio Municipal de Turismo","AR-Y","1472","7438","JUJ040","Jujuy","Tumbaya","Purmamarca","Purmamarca","","-23.747204","-65.5057008","","","Activo"
"642","San Benito","Av. Friuli","Biblioteca Popular Municipal","AR-E","1439","6264","ERI044","Entre Ríos","Parana","San Benito","San Benito","","-31.7849025","-60.4436474","Lunes 07:00 a 13:00 - 15:30 a 21:30 , Martes 07:00 a 13:00 - 15:30 a 21:30 , Miércoles 07:00 a 13:00 - 15:30 a 21:30 , Jueves 07:00 a 13:00 - 15:30 a 21:30 , Viernes 07:00 a 13:00 - 15:30 a 21:30 ","","Activo"
"643","Coranzuli","Gral. San Martín","Coranzuli","AR-Y","1465","7379","JUJ013","Jujuy","Susques","Coranzuli","Coranzuli","","-23.0323378","-66.4057398","","","Activo"
"644","San Carlos - Salta","Calle San Martín - Ruta 40 350","San Carlos - Salta","AR-A","1661","10263","SAL050","Salta","San Carlos","San Carlos","San Carlos","","-25.8908612","-65.9284225","","","Activo"
"645","Coronel Moldes","Av. San Martín - (RP68) 350","Coronel Moldes","AR-A","1669","9807","SAL012","Salta","La Viña","Coronel Moldes","Coronel Moldes","","-25.2775691","-65.4820352","","","Activo"
"650","Pozo de la Piedra","Edificio Municipal Edificio Municipal","Pozo de la Piedra","AR-K","1333","2514","CAT020","Catamarca","Belen","Pozo de Piedra","Pozo de la Piedra","","-27.5513831","-67.2120844","","","Activo"
"652","Godoy Cruz - CDF","Sarmiento 2291","Casa del Futuro","AR-M","1516","8056","MZA002","Mendoza","Godoy Cruz","Godoy Cruz","Godoy Cruz","","","","Lunes 08:00 a 11:00 , Martes 08:00 a 11:00 , Jueves 08:00 a 11:00 , Viernes 08:00 a 11:00 ","","Activo"
"655","El Sombrero","","El Sombrero / Corrientes (provisorio)","AR-W","1422","","COR999","Corrientes","Empedrado","","El Sombrero","","-27.703045","-58.769909","Lunes 07:00 a 13:30 , Martes 07:00 a 13:30 , Miércoles 07:00 a 13:30 , Jueves 07:00 a 13:30 , Viernes 07:00 a 13:30 - 17:30 a 20:00 ","","Activo"
"657","Tecka","Dr. Edgar Winter y Mariano Moreno","Centro de Formación Laboral","AR-U","1368","5793","CHU040","Chubut","Languiñeo","Tecka","Tecka","","-43.4944618","-70.8185603","","","Activo"
"658","El Maitén","Pecoraro 427","Centro Integrador Comunitario - CIC","AR-U","1372","5716","CHU016","Chubut","Cushamen","El Maiten","El Maitén","","-42.055272","-71.172422","","","Activo"
"660","Isla de Cañas","Salta 150","Isla de Cañas","AR-A","1674","9751","SAL028","Salta","Iruya","Isla de Cañas","Isla de Cañas","","-22.8991548","-64.6664209","Miércoles 07:00 a 12:00 - 14:00 a 18:00 , Lunes 07:00 a 12:30 - 14:00 a 18:00 , Martes 07:00 a 18:00 , Jueves 07:00 a 18:00 , Viernes 07:00 a 18:00 ","","Activo"
"661","Pueblo General Belgrano","","Pueblo General Belgrano","AR-E","1433","6095","ERI160","Entre Ríos","Gualeguaychu","Pueblo General Belgrano","Pueblo General Belgrano","","-33.01716613769531","-58.467288970947266","","","Activo"
"663","Tandil - Casa de la Juventud","11 de septiembre 1538","Casa de la Juventud","AR-B","1316","2139","BUE121","Buenos Aires","Tandil","Tandil","Tandil","","-37.3110669","-59.1311537","","","Activo"
"666","Ubajay / Entre Ríos","LOS ARRAYANES 450","Ubajay / Entre Ríos","AR-E","1441","5881","ERI054","Entre Ríos","Colon","Ubajay","Ubajay","","-31.7896056","-58.3494444","","","Próximamente"
"668","Villa Clara / Entre Ríos","San Martín 301","Villa Clara / Entre Ríos","AR-E","1449","","ERI058","Entre Ríos","Villaguay","","Villa Clara","","-31.826035","-58.819181","Lunes 08:00 a 12:00 - 14:00 a 16:30 , Martes 08:00 a 12:00 - 14:00 a 16:30 , Miércoles 08:00 a 12:00 - 14:00 a 16:30 , Jueves 08:00 a 12:00 - 14:00 a 16:30 , Viernes 08:00 a 12:00 - 14:00 a 16:30 , Sábado 19:00 a 21:00 ","","Activo"
"672","Marcos Paz Polo Universitario","Sarmiento 2600","Marcos Paz / Buenos Aires","AR-B","1275","1449","BUE080","Buenos Aires","Marcos Paz","Marcos Paz","Marcos Paz","","-34.787878","-58.8447112","","","Activo"
"674","Marcos Juárez / Córdoba","","Marcos Juárez / Córdoba (provisorio)","AR-X","1386","","CBA246","Córdoba","Marcos Juarez","","Marcos Juárez","","-32.7","-62.1","","","Activo"
"675","Arrecifes Juventud","Sarmiento 200","Arrecifes","AR-B","1199","293","BUE011","Buenos Aires","Arrecifes","Arrecifes","Arrecifes","","-34.062058","-60.1017935","","","Activo"
"677","San José / Catamarca","Av. Las Américas y Pasaje Cervantes","San José / Catamarca","AR-K","1344","2771","CAT027","Catamarca","Santa Maria","Santa Maria","San José","sanjose@puntodigital.gob.ar","-26.7778912","-66.0626373","Lunes 08:00 a 18:00 , Martes 08:00 a 18:00 , Miércoles 08:00 a 18:00 , Jueves 08:00 a 18:00 , Viernes 08:00 a 18:00 ","","Activo"
"680","El Jardín / Salta","ESQUINA  ISLAS MALVINAS E INDEPENDENCIA","El Jardín / Salta","AR-A","1671","9771","SAL016","Salta","La Candelaria","El Jardin","El Jardín","","-26.078041","-65.392474","","","Activo"
"681","Seclantás / Salta","ABRAHAN CORNEJO","Seclantás / Salta","AR-A","1679","9892","SAL054","Salta","Molinos","Seclantas","Seclantás","","-25.3","-66.25","","","Activo"
"682","Aguas Blancas / Salta","CALLE 20 DE FEBRERO 19","Aguas Blancas / Salta","AR-A","1668","9931","SAL060","Salta","Oran","Aguas Blancas","Aguas Blancas","","-22.736","-64.354","","","Activo"
"683","Iruya / Salta","","Iruya / Salta (provisorio)","AR-A","1674","9750","SAL027","Salta","Iruya","Iruya","Iruya","","-22.7915556","-65.217527","","","Activo"
"694","Villa Eloisa / Santa Fe","Sarmiento 556","Villa Eloisa / Santa Fe","AR-S","1696","11296","SFE348","Santa Fe","Iriondo","Villa Eloisa","Villa Eloisa","","-32.9632735","-61.5478833","","","Activo"
"696","Valcheta / Río Negro","Leandro N. Alem s/n","Centro Cultural","AR-R","1566","9260","RNO036","Río Negro","Valcheta","Valcheta","Valcheta","valcheta@puntodigital.gob.ar","-40.677669","-66.167629","Lunes 08:00 a 12:00 - 16:00 a 20:00 , Martes 08:00 a 00:00 - 16:00 a 20:00 , Miércoles 08:00 a 00:00 - 16:00 a 20:00 , Jueves 08:00 a 00:00 - 16:00 a 16:00 , Viernes 08:00 a 00:00 - 16:00 a 20:00 ","","Activo"
"698","San Jerónimo Norte","","San Jerónimo Norte","AR-S","1700","11389","SFE290","Santa Fe","Las Colonias","San Jeronimo Norte","San Jerónimo Norte","","","","","","Activo"
"701","Puesto del Marqués","","Puesto del Marqués","AR-Y","1459","7113","JUJ037","Jujuy","Cochinoca","Puesto del Marquez","Puesto del Marqués","","","","","","Activo"
"702","Pacto Social","","Pacto Social","AR-Y","1474","7170","JUJ047","Jujuy","Doctor Manuel Belgrano","San Salvador de Jujuy","San Salvador de Jujuy","","","","","","Activo"
"718","Villa Regina","Libertad 25","Edificio Municipal","AR-R","1569","9185","RNO038","Río Negro","General Roca","Villa Regina","Villa Regina","villaregina@puntodigital.gob.ar","-39.098938","-67.0846653","","","Próximamente"
"719","Maquinchao","Av. Independencia s/n","Gimnasio Municipal","AR-R","1567","9272","RNO026","Río Negro","Veinticinco de Mayo","Maquinchao","Maquinchao","maquinchao@puntodigital.gob.ar","-41.249286","-68.703836","","","Activo"
"723","Rachaite","","Rachaite","AR-Y","1459","7094","JUJ002","Jujuy","Cochinoca","Rachaite","Abra Pampa","","","","","","Próximamente"
"724","Chacabuco","","Chacabuco","AR-B","1219","630","BUE024","Buenos Aires","Chacabuco","Chacabuco","Chacabuco","","","","","","Activo"
